id,Rows_Timeline Chart,Columns_Timeline Chart,Category,Date_Born,Full Name,Gender,Id,Is Recipient Active,Table Name_Award Only,Table Name_Birth Death,Born country,Date_Award,Date_Died,Date_Earliest,Date_End,First Name,Last Name,Motivation,Motivaton_Cleaned,Table Name,Age (Years) at Award,Decade_Born,Year,Born_Country_Latitude,Born_Country_Longitude,Born_Country_coordinates,continent
311,0,24240,Medicine,Apr 1884,Otto Meyerhof,Male,312,Deceased,Start,Start,Germany,Dec 1922,Oct 1951,Nov 1817,Oct 1951,Otto,Meyerhof,"""for his discovery of the fixed relationship between the consumption of oxygen and the metabolism of lactic acid in the muscle""",for his discovery of the fixed relationship between the consumption of oxygen and the metabolism of lactic acid in the muscle,Start,38,1880,1922,51.165691,10.451526,"51.165691, 10.451526",Europe
312,0,27012,Medicine,Nov 1891,Frederick G. Banting,Male,313,Deceased,Start,Start,Canada,Dec 1923,Feb 1941,Nov 1817,Feb 1941,Frederick G.,Banting,"""for the discovery of insulin""",for the discovery of insulin,Start,32,1890,1923,56.130366,-106.346771,"56.130366, -106.346771",North America
313,0,21465,Medicine,Sep 1876,John Macleod,Male,314,Deceased,Start,Start,Scotland,Dec 1923,Mar 1935,Nov 1817,Mar 1935,John,Macleod,"""for the discovery of insulin""",for the discovery of insulin,Start,47,1870,1923,56.49067119999999,-4.2026458,"56.49067119999999, -4.2026458",Europe
314,0,15513,Medicine,May 1860,Willem Einthoven,Male,315,Deceased,Start,Start,Java Dutch East Indies (now Indonesia),Dec 1924,Sep 1927,Nov 1817,Sep 1927,Willem,Einthoven,"""for his discovery of the mechanism of the electrocardiogram""",for his discovery of the mechanism of the electrocardiogram,Start,64,1860,1924,-7.614529200000001,110.7122465,"-7.614529200000001, 110.7122465",Asia
315,0,18041,Medicine,Apr 1867,Johannes Fibiger,Male,316,Deceased,Start,Start,Denmark,Dec 1926,Jan 1928,Nov 1817,Jan 1928,Johannes,Fibiger,"""for his discovery of the Spiroptera carcinoma""",for his discovery of the Spiroptera carcinoma,Start,59,1860,1926,56.26392,9.501785,"56.26392, 9.501785",Europe
316,0,14342,Medicine,Mar 1857,Julius Wagner-Jauregg,Male,317,Deceased,Start,Start,Austria,Dec 1927,Sep 1940,Nov 1817,Sep 1940,Julius,Wagner-Jauregg,"""for his discovery of the therapeutic value of malaria inoculation in the treatment of dementia paralytica""",for his discovery of the therapeutic value of malaria inoculation in the treatment of dementia paralytica,Start,70,1850,1927,47.516231,14.550072,"47.516231, 14.550072",Europe
317,0,17827,Medicine,Sep 1866,Charles Nicolle,Male,318,Deceased,Start,Start,France,Dec 1928,Feb 1936,Nov 1817,Feb 1936,Charles,Nicolle,"""for his work on typhus""",for his work on typhus,Start,62,1860,1928,46.227638,2.213749,"46.227638, 2.213749",Europe
318,0,14864,Medicine,Aug 1858,Christiaan Eijkman,Male,319,Deceased,Start,Start,Netherlands,Dec 1929,Nov 1930,Nov 1817,Nov 1930,Christiaan,Eijkman,"""for his discovery of the antineuritic vitamin""",for his discovery of the antineuritic vitamin,Start,71,1850,1929,52.132633,5.291265999999999,"52.132633, 5.291265999999999",Europe
319,0,15908,Medicine,Jun 1861,Sir Frederick Hopkins,Male,320,Deceased,Start,Start,United Kingdom,Dec 1929,May 1947,Nov 1817,May 1947,Sir Frederick,Hopkins,"""for his discovery of the growth-stimulating vitamins""",for his discovery of the growth-stimulating vitamins,Start,68,1860,1929,55.378051,-3.435973,"55.378051, -3.435973",Europe
320,0,18459,Medicine,Jun 1868,Karl Landsteiner,Male,321,Deceased,Start,Start,Austrian Empire (now Austria),Dec 1930,Jun 1943,Nov 1817,Jun 1943,Karl,Landsteiner,"""for his discovery of human blood groups""",for his discovery of human blood groups,Start,62,1860,1930,47.516231,14.550072,"47.516231, 14.550072",Europe
321,0,24053,Medicine,Oct 1883,Otto Warburg,Male,322,Deceased,Start,Start,Germany,Dec 1931,Aug 1970,Nov 1817,Aug 1970,Otto,Warburg,"""for his discovery of the nature and mode of action of the respiratory enzyme""",for his discovery of the nature and mode of action of the respiratory enzyme,Start,48,1880,1931,51.165691,10.451526,"51.165691, 10.451526",Europe
322,0,14607,Medicine,Nov 1857,Sir Charles Sherrington,Male,323,Deceased,Start,Start,United Kingdom,Dec 1932,Mar 1952,Nov 1817,Mar 1952,Sir Charles,Sherrington,"""for their discoveries regarding the functions of neurons""",for their discoveries regarding the functions of neurons,Start,75,1850,1932,55.378051,-3.435973,"55.378051, -3.435973",Europe
323,0,26298,Medicine,Nov 1889,Edgar Adrian,Male,324,Deceased,Start,Start,United Kingdom,Dec 1932,Aug 1977,Nov 1817,Aug 1977,Edgar,Adrian,"""for their discoveries regarding the functions of neurons""",for their discoveries regarding the functions of neurons,Start,43,1880,1932,55.378051,-3.435973,"55.378051, -3.435973",Europe
324,0,17831,Medicine,Sep 1866,Thomas H. Morgan,Male,325,Deceased,Start,Start,USA,Dec 1933,Dec 1945,Nov 1817,Dec 1945,Thomas H.,Morgan,"""for his discoveries concerning the role played by the chromosome in heredity""",for his discoveries concerning the role played by the chromosome in heredity,Start,67,1860,1933,37.09024,-95.712891,"37.09024, -95.712891",North America
325,0,22186,Medicine,Aug 1878,George H. Whipple,Male,326,Deceased,Start,Start,USA,Dec 1934,Feb 1976,Nov 1817,Feb 1976,George H.,Whipple,"""for their discoveries concerning liver therapy in cases of anaemia""",for their discoveries concerning liver therapy in cases of anaemia,Start,56,1870,1934,37.09024,-95.712891,"37.09024, -95.712891",North America
326,0,24839,Medicine,Dec 1885,George R. Minot,Male,327,Deceased,Start,Start,USA,Dec 1934,Feb 1950,Nov 1817,Feb 1950,George R.,Minot,"""for their discoveries concerning liver therapy in cases of anaemia""",for their discoveries concerning liver therapy in cases of anaemia,Start,49,1880,1934,37.09024,-95.712891,"37.09024, -95.712891",North America
327,0,27096,Medicine,Feb 1892,William P. Murphy,Male,328,Deceased,Start,Start,USA,Dec 1934,Oct 1987,Nov 1817,Oct 1987,William P.,Murphy,"""for their discoveries concerning liver therapy in cases of anaemia""",for their discoveries concerning liver therapy in cases of anaemia,Start,42,1890,1934,37.09024,-95.712891,"37.09024, -95.712891",North America
328,0,18837,Medicine,Jun 1869,Hans Spemann,Male,329,Deceased,Start,Start,Württemberg (now Germany),Dec 1935,Sep 1941,Nov 1817,Sep 1941,Hans,Spemann,"""for his discovery of the organizer effect in embryonic development""",for his discovery of the organizer effect in embryonic development,Start,66,1860,1935,48.6616037,9.3501336,"48.6616037, 9.3501336",Europe
329,0,21010,Medicine,Jun 1875,Sir Henry Dale,Male,330,Deceased,Start,Start,United Kingdom,Dec 1936,Jul 1968,Nov 1817,Jul 1968,Sir Henry,Dale,"""for their discoveries relating to chemical transmission of nerve impulses""",for their discoveries relating to chemical transmission of nerve impulses,Start,61,1870,1936,55.378051,-3.435973,"55.378051, -3.435973",Europe
330,0,20274,Medicine,Jun 1873,Otto Loewi,Male,331,Deceased,Start,Start,Germany,Dec 1936,Dec 1961,Nov 1817,Dec 1961,Otto,Loewi,"""for their discoveries relating to chemical transmission of nerve impulses""",for their discoveries relating to chemical transmission of nerve impulses,Start,63,1870,1936,51.165691,10.451526,"51.165691, 10.451526",Europe
331,0,27684,Medicine,Sep 1893,Albert Szent-Györgyi,Male,332,Deceased,Start,Start,Austria-Hungary (now Hungary),Dec 1937,Oct 1986,Nov 1817,Oct 1986,Albert,Szent-Györgyi,"""for his discoveries in connection with the biological combustion processes with special reference to vitamin C and the catalysis of fumaric acid""",for his discoveries in connection with the biological combustion processes with special reference to vitamin C and the catalysis of fumaric acid,Start,44,1890,1937,47.162494,19.503304,"47.162494, 19.503304",Europe
332,0,27147,Medicine,Mar 1892,Corneille Heymans,Male,333,Deceased,Start,Start,Belgium,Dec 1938,Jul 1968,Nov 1817,Jul 1968,Corneille,Heymans,"""for the discovery of the role played by the sinus and aortic mechanisms in the regulation of respiration""",for the discovery of the role played by the sinus and aortic mechanisms in the regulation of respiration,Start,46,1890,1938,50.503887,4.469936,"50.503887, 4.469936",Europe
333,0,28458,Medicine,Oct 1895,Gerhard Domagk,Male,334,Deceased,Start,Start,Germany (now Poland),Dec 1939,Apr 1964,Nov 1817,Apr 1964,Gerhard,Domagk,"""for the discovery of the antibacterial effects of prontosil""",for the discovery of the antibacterial effects of prontosil,Start,44,1890,1939,51.919438,19.145136,"51.919438, 19.145136",Europe
334,0,28207,Medicine,Feb 1895,Henrik Dam,Male,335,Deceased,Start,Start,Denmark,Dec 1943,Apr 1976,Nov 1817,Apr 1976,Henrik,Dam,"""for his discovery of vitamin K""",for his discovery of vitamin K,Start,48,1890,1943,56.26392,9.501785,"56.26392, 9.501785",Europe
335,0,27742,Medicine,Nov 1893,Edward A. Doisy,Male,336,Deceased,Start,Start,USA,Dec 1943,Oct 1986,Nov 1817,Oct 1986,Edward A.,Doisy,"""for his discovery of the chemical nature of vitamin K""",for his discovery of the chemical nature of vitamin K,Start,50,1890,1943,37.09024,-95.712891,"37.09024, -95.712891",North America
336,0,20490,Medicine,Jan 1874,Joseph Erlanger,Male,337,Deceased,Start,Start,USA,Dec 1944,Dec 1965,Nov 1817,Dec 1965,Joseph,Erlanger,"""for their discoveries relating to the highly differentiated functions of single nerve fibres""",for their discoveries relating to the highly differentiated functions of single nerve fibres,Start,70,1870,1944,37.09024,-95.712891,"37.09024, -95.712891",North America
337,0,25785,Medicine,Jul 1888,Herbert S. Gasser,Male,338,Deceased,Start,Start,USA,Dec 1944,May 1963,Nov 1817,May 1963,Herbert S.,Gasser,"""for their discoveries relating to the highly differentiated functions of single nerve fibres""",for their discoveries relating to the highly differentiated functions of single nerve fibres,Start,56,1880,1944,37.09024,-95.712891,"37.09024, -95.712891",North America
338,0,23260,Medicine,Aug 1881,Sir Alexander Fleming,Male,339,Deceased,Start,Start,Scotland,Dec 1945,Mar 1955,Nov 1817,Mar 1955,Sir Alexander,Fleming,"""for the discovery of penicillin and its curative effect in various infectious diseases""",for the discovery of penicillin and its curative effect in various infectious diseases,Start,64,1880,1945,56.49067119999999,-4.2026458,"56.49067119999999, -4.2026458",Europe
339,0,32342,Medicine,Jun 1906,Ernst B. Chain,Male,340,Deceased,Start,Start,Germany,Dec 1945,Aug 1979,Nov 1817,Aug 1979,Ernst B.,Chain,"""for the discovery of penicillin and its curative effect in various infectious diseases""",for the discovery of penicillin and its curative effect in various infectious diseases,Start,39,1900,1945,51.165691,10.451526,"51.165691, 10.451526",Europe
340,0,29518,Medicine,Sep 1898,Sir Howard Florey,Male,341,Deceased,Start,Start,Australia,Dec 1945,Feb 1968,Nov 1817,Feb 1968,Sir Howard,Florey,"""for the discovery of penicillin and its curative effect in various infectious diseases""",for the discovery of penicillin and its curative effect in various infectious diseases,Start,47,1890,1945,-25.274398,133.775136,"-25.274398, 133.775136",Australia
341,0,26684,Medicine,Dec 1890,Hermann J. Muller,Male,342,Deceased,Start,Start,USA,Dec 1946,Apr 1967,Nov 1817,Apr 1967,Hermann J.,Muller,"""for the discovery of the production of mutations by means of X-ray irradiation""",for the discovery of the production of mutations by means of X-ray irradiation,Start,56,1890,1946,37.09024,-95.712891,"37.09024, -95.712891",North America
342,0,28860,Medicine,Dec 1896,Carl Cori,Male,343,Deceased,Start,Start,Austria-Hungary (now Czech Republic),Dec 1947,Oct 1984,Nov 1817,Oct 1984,Carl,Cori,"""for their discovery of the course of the catalytic conversion of glycogen""",for their discovery of the course of the catalytic conversion of glycogen,Start,51,1890,1947,49.81749199999999,15.472962,"49.81749199999999, 15.472962",Europe
343,0,28748,Medicine,Aug 1896,Gerty Cori,Female,344,Deceased,Start,Start,Austria-Hungary (now Czech Republic),Dec 1947,Oct 1957,Nov 1817,Oct 1957,Gerty,Cori,"""for their discovery of the course of the catalytic conversion of glycogen""",for their discovery of the course of the catalytic conversion of glycogen,Start,51,1890,1947,49.81749199999999,15.472962,"49.81749199999999, 15.472962",Europe
344,0,25333,Medicine,Apr 1887,Bernardo Houssay,Male,345,Deceased,Start,Start,Argentina,Dec 1947,Sep 1971,Nov 1817,Sep 1971,Bernardo,Houssay,"""for his discovery of the part played by the hormone of the anterior pituitary lobe in the metabolism of sugar""",for his discovery of the part played by the hormone of the anterior pituitary lobe in the metabolism of sugar,Start,60,1880,1947,-38.416097,-63.61667199999999,"-38.416097, -63.61667199999999",South America
345,0,29628,Medicine,Jan 1899,Paul Müller,Male,346,Deceased,Start,Start,Switzerland,Dec 1948,Oct 1965,Nov 1817,Oct 1965,Paul,Müller,"""for his discovery of the high efficiency of DDT as a contact poison against several arthropods""",for his discovery of the high efficiency of DDT as a contact poison against several arthropods,Start,49,1890,1948,46.818188,8.227511999999999,"46.818188, 8.227511999999999",Europe
346,0,23118,Medicine,Mar 1881,Walter Hess,Male,347,Deceased,Start,Start,Switzerland,Dec 1949,Aug 1973,Nov 1817,Aug 1973,Walter,Hess,"""for his discovery of the functional organization of the interbrain as a coordinator of the activities of the internal organs""",for his discovery of the functional organization of the interbrain as a coordinator of the activities of the internal organs,Start,68,1880,1949,46.818188,8.227511999999999,"46.818188, 8.227511999999999",Europe
347,0,20818,Medicine,Nov 1874,Egas Moniz,Male,348,Deceased,Start,Start,Portugal,Dec 1949,Dec 1955,Nov 1817,Dec 1955,Egas,Moniz,"""for his discovery of the therapeutic value of leucotomy in certain psychoses""",for his discovery of the therapeutic value of leucotomy in certain psychoses,Start,75,1870,1949,39.39987199999999,-8.224454,"39.39987199999999, -8.224454",Europe
348,0,24935,Medicine,Mar 1886,Edward C. Kendall,Male,349,Deceased,Start,Start,USA,Dec 1950,May 1972,Nov 1817,May 1972,Edward C.,Kendall,"""for their discoveries relating to the hormones of the adrenal cortex their structure and biological effects""",for their discoveries relating to the hormones of the adrenal cortex their structure and biological effects,Start,64,1880,1950,37.09024,-95.712891,"37.09024, -95.712891",North America
349,0,29087,Medicine,Jul 1897,Tadeus Reichstein,Male,350,Deceased,Start,Start,Poland,Dec 1950,Aug 1996,Nov 1817,Aug 1996,Tadeus,Reichstein,"""for their discoveries relating to the hormones of the adrenal cortex their structure and biological effects""",for their discoveries relating to the hormones of the adrenal cortex their structure and biological effects,Start,53,1890,1950,51.919438,19.145136,"51.919438, 19.145136",Europe
